text,toxicity,dehatebert-mono-english_score
"I preface by stating I am a big fan of JJL and NOT one of Patrick. Therefore I watched this to see her performance and of course, it was excellent. I do not feel the director was adequate for the film as several very bad choices were made re: shot angles, blocking, etc. If the director was trying to give it a ""realistic"" feel, they failed and lost some good performances because of it. Nearly always felt that the camera was way too static, too far from intense facial reactions -- and so many times when the action depended on the intimacy of lead characters, the dialog was slow and plodding. This easily could have been resolved by cutaways or changes of camera angle. But the impression I got was that the budget was too small and only one camera was used! I also got the impression that perhaps scenes were shot multiple times and the energy coming from the actors was... used up.",0.0006642630905844271,0.9689054489135742
"Another B-movie for teenagers, based mainly on CGI-effects, industrial soundtrack and some medieval imagery. It's a pitty that the legend for Beowulf is used in such uninspired manner. I am a fan of Christopher Lambert, but I have to admit that he is getting worse as an actor and his movies too. Rent it if you are teenager only.",0.007825394161045551,0.9678383469581604
"This is truly terrible: painfully irritating stylised performers screech and mug gratingly incoherent dialogues which take place in scenes which seem to have no purpose, no beginning, middle or end, cut together without any apparent narrative or even cognitive intention, all in the service of some entirely uninteresting and almost undetectable ""story"". What makes it worse is the film's pretentions to ""style"": suddenly a remote-head crane shot spirals downwards, and, without any apparent reason there are sudden whip-pans or wobblyhand-held sections: all this ""style"" merely serves to magnify the almost unbelievably huge misconception of the project and the almost offensive vacuity of the material. Definitely a candidate for the worst film ever made.",0.04053550213575363,0.9449619650840759
"Double Shock is one of the many good Columbo episodes which reaches the level of a good movie.<br /><br />It has all the elements we like in the Columbo episodes. We get the laugh when Columbo makes something clumsy, and it happens more than once in Double Shock. I can almost guarantee that you will laugh several times if you decide to watch this episode.<br /><br />We also get the riddle as usual with an almost perfect murder, but something about the murder troubles Columbo. The end is the usual, we get the story about how Columbo solved the mystery.<br /><br />This is another good Columbo-episode, and I will rate it 7/10. It is close to 8/10.<br /><br />""Just one more question"" - The acting? Peter Falk is very good as usual.",0.003543777856975794,0.9586891531944275
this documentary is founded on sponge cake as soon as you put any REAL evidence on it the integrity slowly sinks into a big pile of crap for example Bart Sibrel claims they must have had multiple lighting sources because the shadows appear to be crossing if this were the case wouldn't there be two or more shadows for each object when Apollo 11 went through the van Allan radiation belts they spent 30 Min's there not the 90 Min's claimed in the documentary and they received a dose of radiation more equivalent to that of an an x ray.<br /><br />seriously do some research learn what really happened don't let this pile of crap of a documentary mold your opinion of what really happened,0.3946382701396942,0.9343165755271912
"This movie had potential. If it had been handled differently. What it needed was a different director. That's certain. And perhaps a different leading lady. I just can't understand the Minnie Driver character - or at least how she played it. She was completely unbelievable. I cannot believe she would have liked her performance in this movie either. She was probably abandoned by the director or incapable of delivering what the director was trying to get her to do. I am writing this as I am still watching it. I'm thinking I would have hated to be in her shoes trying to 'act' something I didn't understand. Well, we've just proceeded to the affair she begins with the son (I'm still watching). I'm now beginning to be profoundly embarrassed for everyone involved in this enterprise. If you enjoy watching movies that miss their mark in a big way, then watch this one.",0.0005754585727117956,0.9604926109313965
"This is one of Julie's greatest tributes to music, alongside her ""Trapped in the Body of a White Girl"" album. To quote the great Medusa ""Dare to go bare, just wear your underwear, you'll get a ride home everytime"" - Wow!!! Now that is some good advice. ""You can dance, at my party! Yeah, justify your dance shoes!.....You're invited to the party in my pants. Yeah come on boy let's dance, at the party in my pants"" Julie Brown is hilarious!!! It is almost sad that this video is only 51 minutes long, but every minute is awesome!!!",0.1157190129160881,0.9251869320869446
"The best film about marriage and family. This is a very interesting reflections to the couples that will be come to the dangerous and paradoxical fascinating world of marriage and family. This decision could be the better or the worst in our lives and the life of our kids. The real intrusion or help of 'friends' -or executioner if we leave-. The real role of families: they can help or they can destroy us. The mad priest who possibly is not much mad telling what could happen according the statistics and the reality. A couple who thinks in a 'special' marriage, live a painful story in their future own history.<br /><br />Who likes contract marriage? Nobody, after the priest tells their own history if they leave the future in another hands, if they don't know WHAT is the marriage. That the problems are true, that the life demand a real engage, guaranties, from each one. That the real victims of the divorce are kids, with real name Andrea in the film- or names. That the abortion is only an easy exit: sadness, regrets and unhappiness will be there after abortion. That the state and social security thinks every time less in a real problems of the families. The gossip of the 'friends', the infidelity because of weakness and desperation of Steffania because Tomasso lives his life as if he were alone.<br /><br />Maybe someone could think that this film is a pessimistic film, but not. Steffania and Tomasso, in the deep of their hearts, they like a beautiful marriage and family, if not, Why they like marriage? A truly and beautiful marriage depends only of the couple: of each one of their decisions, of each one actions in their lives. The family could be a place where each one feel loved because being his or her, only by existing. The screenplay is wonderful. The performances are great: Steffania and Tomasso, ¡the almost cynical priest! An excellent direction and script. The colors and the management of the cameras, superb.",0.0012076250277459621,0.8850507140159607
"The Last Station, director Michael Hoffman's melodrama about the last months in the life of Leo Tolstoy, begins with fog and sleep. Tolstoy (Christopher Plummer) lives with his family in a compound at Yasnaya Polyana, taking walks and writing and being seen to by his wife and the adherents to his ""movement"", people dedicated to his ideas of pacifism, vegetarianism, sexual abstinence and communal property who have gathered in a forest camp not far away. His wife, Sophia (Helen Mirren) wars openly with the head of his movement Chertkov (Paul Giamatti), who she claims in his efforts to convince Tolstoy to sign the rights to his works over to the Russian people is trying to steal the wealth that is owed to her upon her husbands imminent death. Observing all of this is Tolstoy's new steward, Bulgakov (James McAvoy), a naive adherent who is torn between his love of the man and concern for his wife.<br /><br />Hoffman's script, which is based on the novel by Jay Parini, quite often veers itself into confused territory, building up a complex tangle of threads and opaque motivations that ultimately don't resolve themselves in any satisfying way. The scope of the film is grand, and its story should reverberate just as Tolstoy, whose beliefs foreshadowed in some ways both the Bolsheviks' and those of pacifists like Ghandi. It unfortunately doesn't, it's un-unpickable, building up with much gusto confrontations that are constantly ravelling off into nothingness. The three-way relationship between the Church, the faithful Sophia and the unbelieving Tolstoy, for example, is referenced often. In the last section of the film a mute priest in a magnificent hat even shows up, but the script never expands on this beyond awkwardly inserting it into the story as an attempt at enriching it or providing some semblance of historical accuracy. There are a ton of details in the film, but not enough attention is paid to most of them and as a result the film feels cluttered, overburdened, energetic but unfortunately pointless.<br /><br />At its heart is the love story between Sophia and Tolstoy, and that story, as baffling and cramped as it is, is the reason to watch the film. Mirren and Plummer are, unsurprisingly, the best things in the film. Plummer's Tolstoy is vague, at once confused and resolute, apprehensive and full of joy and certainty. Mirren's Sophia is in full panic, in a righteous lather, forced to watch and expected to be mute as her husband gives away his time, his possessions and his money to people who are unquestionably devoted to him but also clearly in possession of their own agendas. They're great performances, all the more so given the vast gulf between the real importance of the couple's place in history and the script's ability to support that, both Sophia and Tolstoy seem willed into the film by Mirren and Plummer alone, both making the best they can out of what meagre material is there. Giammati and McAvoy, both talented actors, are unable to do the same and Giamatti's Chertkov seems neither a revolutionary nor a thief (and not both at once, either) but rather a cipher, a stand-in for a whole package of unresolved anxieties and aborted historical impulses. The scope of this thing never boils down to anything, it hitches along, getting by on the strength of Plummer and Mirren and not much else. It's interesting and pretty, but ultimately unrewarding. 4.5/10",0.001440553111024201,0.9118280410766602
"Rabbit Seasoning is one of three cartoons that feature Bugs Bunny/Daffy Duck/Elmer Fudd in a war of words and wits about whether it's rabbit season or duck season. Love Bugs and Daffy stirring up ""pronoun trouble"" with Daffy always the victim of Elmer's shotgun resulting with his beak always getting dismembered. Then there's the rabbit's cross-dressing that always gets Elmer in his love struck mode. Chuck Jones and Michael Maltese are always favorites of mine in the writer-director team category because of these hilarious hunting trilogy cartoons I've laughed at since I was a kid. And at least two of them end with Daffy's exclamation to Bugs: ""You're despicable!"" Can't get better that that!",0.043270986527204514,0.9327561259269714
"From the Q & A before and after, this is what I could gather: Some Irish guy wants to make a movie. Nothing in particular, just any movie. So, one night at a party, he hears some ex-roadie tell him a classic bit of rock n' roll lore; the one about how Gram Parsons' corpse was stolen from LAX by his loyal roadie so he could honor Parsons' wishes that he be cremated out in JoshuaTree. Wow!<br /><br />What a great idea for a movie! Rock n' Roll (well, country), grave robbing, escapes, friendship, the 70's! I guess we could get Johnny Knoxville from ""Jackass"", cause it's kind of a prank, right, and Knoxville wants to do ""a movie"" too. Why he must have thought he had the next ""Snatch"" on his hand!<br /><br />But this story's not really that exciting...we need something for Knoxville to struggle against.like a psychotic girlfirend after his money! But Parsons' was married at the time. That's O.K., no one knows that. Besides we could get Christina Applegate. But what if the audience doesn't like the idea of stealing a corpse.well, we'll get his dad to join the chase, but give permission in the end. But Parsons' dad killed himself when he was 10, in fact his orphan status, and tragic childhood, are key parts of the Parsons Mythology. Mythology? We're making ""A Movie!"" This is creative problem solving.<br /><br />It's an uncomfortable experience for anybody even vaguely knowledgeable on or interested in the subject. Applegate's presence is doubling jarring. First her invented character is a Beverly Hills bitch before her time -she might as well have walked around the whole movie a cell phone in her hand, and secondly, what kind of man would Parsons be if he ever associated himself with that kind of harpy? Facts aren't just distorted or left out, but REVERSED. They could have easily found the villain they wanted in Parsons STEPfather, who was attempting to whisk the body back to his home state where law would favor him in dividing up the considerable inheritance.<br /><br />And the music, oh, the music I love. The music is hacked up (the bridge of a song here, the chorus there), forced to the background, and in the end, horribly covered by the hippest new indie band, Starsailor. My girlfriend asked the unnecessary, but irresistable question after the movie --was anyone up there, the writer, the producers, the director, actually a Gram Parson's fan? Well, no. He'd never actually heard of Gram Parsons, but of course, blah blah blah, I learned to love it, and here's some factoids I read in a bio online. Another guy vouched for Parsons' coolness by saying he and Keith Richards tripped on acid together and wrote ""Wild Horses"" together, a mixed up bunch of facts as off-base as the movie. Another person asked, wasn't it morally questionable to rewrite history when most people would only know about it from this film? Well, he had the real roadie's permission (he was even set) and the Parsons estate gave permission, and all these other people who got paychecks said it was great.<br /><br />But what I really wondered was, and asked in the embarassingly trembling voice of a truly impassioned Parsons geek, was, if the movie's so cheaply made (a million), had they not considered the original Gram Parsons fanbase as an audience? The director and writer seemed to think he was a nothing figure with no fanbase, though I doubt any Mojo magazine reading, country-rock 70's music fan would agree. But a bunch of Brits made it I guess, and they just didn't care about Cosmic American Music, or even knew it existed. This isn't just not a truthful Parsons flick, it's not even in the right spirit -it doesn't even fit the legend. At the very least it should have had the sentimentality of one of his songs. And plenty of people would love to be told.<br /><br />I should mention the movie was received well from the bunch of stoned college kids, just off the slopes, and into Johnny Knoxville. But if you're a Parsons fan ignore the title, it's just a movie for Jackass fans.",0.012116259895265102,0.7784522771835327
"The movie is made in a style that resembles Lock, stock and two smoking barrels, with lot's of subplots, fancy camerawork, cool music and that great tongue-in-cheek Aussie type of humor you'll find nowhere else. How this movie has escaped the European and American audience is a mystery!",0.0011681063333526254,0.9387606978416443
"What can I say about this band, I was hooked in 68, I was a ten year old kid, I grew up on the Blues though my Dad, then these guys from the Midlands came along, a fusion of Country rock, Heavy Rock and Blues, I wish I could have got to see them live in the early years, I was lucky enough to be there in 79(Knebworth) that was the best concert I've seen to date, I hope a full version of that hot August night will be realest soon. This CD gave me a chance to see the boys over and over again, The Song remains the same is great but This CD gets down to the nitty gritty.<br /><br />Long live the Zepp.",0.001002433244138956,0.9467141628265381
This is a very strange series with Dean Learner. I really didn't understand the guests. I knew they weren't serious but whether they were really them was unclear because...i guess i'm just that stupid. I don't know if this classes as a spoiler but the guests aren't real like in Ali g or anything they're played by one man or so i believe. I love the serious look that he's got going on. Its like that programme that was on on a Sunday morning that i forget the name of lol. I also really like the suit and moustache thing he has got going on. Its quite hot. He's insensitive which is one of the funniest qualities. I also like the way he has subsections of the programme. It makes it seem more authentic.,0.0028273153584450483,0.9522182941436768
"I watched this on the tube last night. The actor's involved first caught my attention. The first scenes were attention getters. Some funny some sad. Good character development. I felt that the latter third of the film diverged. If it was not for the early part of the movie I would have stopped watching. I kept watching wanting to how how it tied together.<br /><br />Unfortunately I feel that it never happened. I especially did not like the extend period that several of the character were talking yiddish (?). Was that the other shoe?<br /><br />Would I recommend? No, I think not. As other reviewers mention much of the slang is dated (60's jive) but it was not too distracting. The ending totally turned me off.",0.0006314091733656824,0.9585350751876831
"Not having heard of this film, it came as a surprise when it was shown on cable recently. Gary Ellis, the gifted director of ""Tough Luck"", does wonders with the screen play written by Bill Boatman and Todd King. The film involves the viewer from the start.<br /><br />Archie, the young hustler at the center of this story, has been involved in all kinds of petty crime. In fact, we witness a confrontation right at the beginning which makes him get out of New Orleans, as fast as he can. He ends up in the carnival that is run by the mysterious Ike. Archie falls for Davina, the woman he should have been wise to stay away from. The result proves a fatal judgment for Archie who then becomes the object of double crossing all around.<br /><br />The director should be commended by the casting of Norman Reedus, who obviously is loved by the camera. In spite of his nature, one feels for him because we know his heart is in the right place. The beautiful Dagmara Dominczyk is perfect as the exotic dancer Divana who, in spite of being Ike's lover, entices Archie into falling heads over heels with her. Armand Assante is barely understandable with the thick accent he speaks during the first half of the film.<br /><br />""Tough Luck"" shows a new director, Gary Ellis, showing he will go to do bigger and better things because he knows what he is doing.",0.0008065265719778836,0.9040311574935913
""" Now in India's sunny 'clime, where I use to spend my time as a soldier in the service of her Majesty the queen . . . "" so goes the famous poem penned by Rudyard Kipling. This is the literal foundation upon which the movie ""Gunga Din"" is based. If you are fortunate enough to watch this legendary Classic, you will enjoy films the way they use to make them; for the sheer pleasure. Taken from the script of the established novelist and poet, this is a story of a humble Indian native named Gunga Din (Sam Jaffe) who works as 'a regimental beasty' during the British occupation of India during the 18th century. His greatest wish is to become a soldier. The water boy is part of a British Calvary contingent threatened with death by a notorious blood cult of Kali called the 'Thuggee.' Three particular soldiers stand out in this company who are noted for their bravery and comradeship. First is handsome and debonair, Cary Grant playing Sgt. Archibald Cutter. Next is Victor McLaglen as courageous Sgt. MacChesney and finally there's flamboyant Douglas Fairbanks Jr. as Sgt. Thomas Ballantine. All three and their fellow soldiers are surrounded by a hoard of mountain stranglers led by their fanatical leader called the 'Guru' (Eduardo Ciannelli). Amid the Chaos of war, is the brave water-boy who hopes to earn a place in the army by playing a bugle he found. A solid story for an old black and white film which needs little fanfare for anyone looking to enjoy a classic. ****",0.00206466531381011,0.8493551015853882
"I had been subjected to this movie for a relationship class in my school. As figured it was nothing captivating and nothing new. Though it tries to be original by focusing on the teen father instead of the mother showing the problems that the dad would go through. It had an interesting side to it but it just doesn't live up to its originality due to the fact nothing else in this movie was original. We have the main character who has the older sister who like in every other movie like this has a thing against him, we have the stay at home mother who expects too much and when he gives more she feels offended and leaves him in the dust, then we have the father who is always gone. Then the girls side we have the parents who want everything and expect her to be perfect at all she does. On to the story like I said it was interesting but the lack of good acting from the entire cast and the lack of any good writing or storytelling. Everything about this fell into cliché the little nerd kid in school starts studying with girl, they get together, have sex and then boom we have a little kid. Perhaps it could've been better had the writing been well better and had the acting been improved I've seriously gotten more emotion out of Leatherface and his chainsaw than I did out of any actor in this film and that's pretty bad seeing as the Leatherface movies are crap and horridly acted. So far the only interesting teen pregnancy movie I've seen was Juno. So far the comical side of this serious situation has proved more entertaining while still giving the same message. Like I said the idea was original most of these films focus on the teen mother but this one chose not to instead it focuses on the drama of the father but again the originality does not save this movie from mediocrity. I really hope someone decides to either re-make this movie with a better cast and a better writer or just make another similar film because this one was wasted potential.",0.004741807468235493,0.9347787499427795
"This movie is just plain dumb.<br /><br />From the casting of Ralph Meeker as Mike Hammer to the fatuous climax, the film is an exercise in wooden predictability.<br /><br />Mike Hammer is one of detective fiction's true sociopaths. Unlike Marlow and Spade, who put pieces together to solve the mystery, Hammer breaks things apart to get to the truth. This film turns Hammer into a boob by surrounding him with bad guys who are ... well, too dumb to get away with anything. One is so poorly drawn that he succumbs to a popcorn attack.<br /><br />Other parts of the movie are right out of the Three Stooges play book. Velda's dance at the barre, for instance, or the bad guy who accidentally stabs his boss in the back. And the continuity breaks are shameful: Frau Blucher is running down the centerline of the road when the camera is tight on her lower legs but she's way over the side when the camera pulls back for a wider shot. The worst break, however, precedes the popcorn attack. The bad guy stalking Hammer passes a clock seconds after our hero, except the clock shows he was seven minutes behind our guy.<br /><br />To be fair, there were some interesting camera angles and lighting, and the grand finale is so bad that it must been seen, which is the only reason that it gets two points out of 10.",0.22485539317131042,0.9000127911567688
"The filmmaker inhaled Andy Goldsworthy's art, his search for closeness with the land and the water, and his sense of proportion -- and so gently, so beautifully breathed it back on to film for the rest of us. ""Rivers and Tides"" loves Goldsworthy's work and joins it as a visual concert of time and human presence in a flowing world, a world that hides its power in plain sight. See this movie!",0.0006752763292752206,0.959572970867157
"To me A Matter of Life and Death is just that- simply the best film ever made.<br /><br />From beginning to end it oozes class. It is stimulating, thought provoking, a mirror to the post war world and the relations between peoples.<br /><br />The cinematography is simply stunning and the effect of mixing monochrome and Technicolour to accent the different worlds works seamlessly. The characters and plot development are near perfect and the attention to detail promotes a thoroughly believable fantasy.<br /><br />No matter how many times I watch the film - and I have watched it a lot - it never fails to touch me. It makes me smile, it makes me laugh, it makes me think, it makes me cry. It is as fresh today as it was in 1946.<br /><br />If I were allowed just one film to keep and watch again A Matter of Life and Death would be that film.",0.002662236802279949,0.956718385219574
"Even Mel Gibson couldnt save this slop of a movie. This was one of the worst movies I have ever seen. Why would mel Gibson make a movie that Im sure he couldnt sit and watch? what was this? A total goofball on some heavy drugs stalking a schizophrinic lady, who was also on some heavy ilicit street drugs. For all the moviegoers out there on heavy drugs; you will love this movie.",0.1596241295337677,0.902742862701416
"Joline (Heather Graham) married Carl (Luke Wilson) and about five hundred and some days later, Carl is very depressed and leaves her, expecting to `clean the fog' in their lives. Joline faces her marriage as an important commitment to the end of her life, and decides to look for Carl in Texas. She is very supported by her brother Jay (Casey Affleck), who meets her in the border of Mexico. There, Joline meets the confused Carl and realizes that she can not change his decision, while Jay knows Carmen (Patricia Velasquez) and starts dating her, and in the end `life goes on'. This movie is very unpredictable, having a very different story. I believe it is an independent production. In some parts, it is a little slow and boring, but there are certain dialogs that makes this movie worthwhile. I liked it, and my vote is seven.<br /><br />Title (Brazil): `Rebeldes Até o Fim' (`Rebels Until the End')<br /><br />",0.0011996118118986487,0.9002850651741028
"The Prophecy II, what's there to say about it? They've completely abandoned the originality of the first film, and simply made a Chris Walken splatter film. It's not even written by the original writer!<br /><br />If you've seen Nr. 1 don't watch Nr. 2 it's a real disappointment...<br /><br />If you haven't seen Nr. 1 don't watch Nr. 2! Go see Nr. 1 to experience something original and fun",0.0008273677085526288,0.9532842636108398
"Watching ""Plots with a View"" (called ""Undertaking Betty"" in the US), I got the feeling that there need to be more movies filmed in Wales. This one portrays a woman (Brenda Blethyn) in a small Welsh town trying to get away from her cheating husband. So, she and the funeral parlor manager (Alfred Molina) come up with a plan...but there are likely to be some glitches along the way.<br /><br />I would actually say that Christopher Walken's character is the neatest in the movie (how could he not be?). But overall, the whole idea is just a really neat one, stacked with some ""uh oh"" moments...especially the haunted house scene. It's the sort of movie that I wish that I could enter, just to experience it.<br /><br />Also starring Lee Evans, Naomi Watts and Miriam Margoyles.",0.000644734303932637,0.927419126033783
"Yes, a true classic! This is what British drama is all about,realism and the minimal use of special effects (and over inflated budgets). I last saw this drama when it was last screened on British terrestial TV in 1994. It truly should be viewed by everyone who likes a scary plot,no big names but non-the-less great acting.Sadly the copywrite is now owned by someone unknown and as such this great drama is unlikely to be aired anytime soon.I myself recently acquired The Woman In Black on VHS,so now once again I shall be able to enjoy this truly great British drama. You should try and enjoy it too!<br /><br />Mark R. Horobin",0.00070626859087497,0.9512075185775757
"I went to see this movie at our college theater thirty years ago because I liked Bruce Dern in Silent Running and Family Plot. To this day (sorry Jack Nicholson), it is still the dullest movie I've ever seen. It just went on and on with no discernible point and then - it just ended. The lights came up and I watched everyone looking around in confusion. Had the projectionist missed a reel? I've never had the urge to find out. All I remember about the movie is that it was a non-drama about some annoying college basketball players and their coach. The most enjoyable part of the movie was watching the totally mystified audience afterwords. Fortunately, this was just an exception for Jack, Bruce, and Karen Black.",0.001000446267426014,0.9097069501876831
"Something that really does not go down right with Al Gore (and his supporters)'s theory is the whole thing about ""concensus"".<br /><br />If there were such a consensus, why is it that the ""believers"" in the almighty global warming feel the irrepressible need to try and bully anyone who questions them.<br /><br />Why is it that anyone who does not toe the line on global warming is met with smug accusations of being either stupid or on the payroll of the oil companies (apparently being a professional global warming researcher does not mean you're on anyone's payroll in that wondrous world...) Why is there such a need to tell everyone how the whole question is settled, when it is the very nature of science to honestly question assumptions? For some ideas on the answer to those questions, read Prey by the well-know oil-stooge Michael Crichton... oh wait, he is rich and not on the payroll of the oil companies. He just took a huge career risk in not toeing the line of the Greens and other Kyoto worshippers and told the truth as he researched it. By the way did you know that abiding to the Kyoto protocol would result in almost no lowering of temperatures, according to its own backers? Just a few questions that Al Gore made sure to stay away from lest he not get every penny of the environmental lobby in case he decides to run again.<br /><br />So who's a stooge..?",0.00997131410986185,0.86057448387146
"The VHS cover for The Evil Below makes it look like a cool underwater horror flick. Sadly it's closer to a boring adventure flick and has no real horror elements. It starts off with some divers who get attacked and we see a bit of blood, but that's the only blood in the entire film.<br /><br />The Evil Below isn't the worst around, but for a horror film it is tediously boring. The acting is decent and to be honest the only thing that keeps you watching is the developing romance between the two leads. There's a few nightmare sequences where it just seems like the director didn't know what to do. I manged to sit through it all (just about) but I wouldn't recommend this film to ANYONE. Horror fans might want a copy for the cool VHS cover, but it's best left at that.",0.0009695487096905708,0.9645574688911438
"If you are looking for a phony Hollywood action movie, this won't be one for you. If the Truth is what you seek, rent or buy this. From a true story, the movie attempts to capture the heart of what was/is happening in South Africa (and many other places).<br /><br />For historical knowledge, this rates up there with stories such as ""The Pianist,"" ""Schindler's List"" or ""Nuremberg."" Millions of people today have no clue what apartheid is or that it even exists. This movie may help them learn, and may even help them dig deeper.",0.0006917438586242497,0.893648624420166
"I've Seen The Beginning Of The Muppet Movie, But Just The Half. Because I Only Watched It At Mrs Kelly's Friend's House. The Songs Were The Best And The Muppets Were So Hilarious. They Learn That If They Believe In The End Of The Rainbow, Anyone Can Make It, No Matter How Small, No Matter How Green(Which Was Included In The Trailer).<br /><br />Kermit Is My Favorite Protagonist(Which Means It Describes The Main Character) And So Are The Other Muppets. Mel Brooks Was Amazing When He Played Professor Max Krassman. The Scene Where Miss Piggy Saves Kermit By Doing Kung Fu On Those Guys. It Was So Cool.<br /><br />The Muppet Movie Is The Best Jim Henson Film With The Most Hilarious Characters And People Will Cherish For His Successful Film.",0.0010052170837298036,0.802858829498291
"Komodo vs. Cobra starts as 'One Planet' environmentalist Jerry Ryan (Ryan McTavish) & his girlfriend Carrie (Renee Talbert) hire Captain Michael Stoddard (executive producer Michael Paré) to take them to an island in the South Pacific, at first Stoddard is reluctant since the island is a top secret military research base but soon changes his mind when a load of cash is offered. Along with TV news reporter Sandra Crescent (Jeri Manthey) they set sail for the island & once ashore find out that the military have been funding illegal DNA genetic experiments which have resulted in huge Komodo Dragon's & King Cobra's that have eaten almost every other living thing there & Stoddard & co are next on the menu...<br /><br />Co-written & directed by the ever awful Jim Wynorski under his Jay Andrews pseudonym this is just plain awful, this is just plain hard to sit through & is even worse than the usual rubbish 'Creature Features' the Sci-Fi Channel have the nerve to air if that's possible. The script is terrible, predictable & utterly boring, some giant monsters of some sort are created by scientists messing around with DNA, a group of people are trapped with said monsters & have to try to escape being eaten. That's it, that's the whole plot of Komodo vs. Cobra, maybe this was trying to rip-off AVP: Alien vs. Predator (2004) with the title but all the 'vs.' bit amounts to is a rubbish thirty second stand-off between the two titular beasts at the very end, boring as hell & surely a big disappointment to anyone hoping to have a full on monster mash. The character's are poor, the dialogue is awful, the pace is slow, the story is predictable & cliché ridden & the whole film just sucks really with a lazy script that states wrongly that both Komodo Dragon's & Cobra's are amphibious which they are not. Hell, Komodo vs. Cobra isn't even worth watching for any unintentional laughs since it's so dull & hardly anything ever happens although the sight of a woman hiding behind the smallest rock on the beach from the Cobra is quite funny for the wrong reasons.<br /><br />How does Wynorski keep getting directing jobs? He is probably consistently the worst director currently working, how can he keep getting fun sounding films set on beautiful locations with half decent casts & still churn out such an awful film? I think this was cut to get a PG or for it's TV showing since every time someone swears it's masked by a Parrot squeak! There's zero gore or violence & the monster scenes are limp, people just sort of stand there, the monsters just sort of stands there too hissing or roaring & that's about it. The CGI computer effects are terrible, this is really poor stuff that just looks horrible.<br /><br />With a supposed budget of about $450,000 this looks as cheap as it was, the Hawaiian locations are nice to look at but that's about it. The acting is poor from an uninterested looking cast.<br /><br />Komodo vs. Cobra is an absolutely terrible Sci-Fi Channel 'Creature Feature' from Jim Wynorski, films don't get much worse than this.",0.034528911113739014,0.8645957708358765
"Since I am required to write minimum of 10 lines, and this garbage deserves not only a single one, I'll start with the following: 1. I voted AWFUL for this dreadful so called ""movie"".<br /><br />2. Let me explain why these turkeys Mr. David Varod produces are shot mainly in my beautiful homeland, Bulgaria (just in BTW, for the illiterate people around - this country is IN EUROPE, based north to Greece and has absolutely nothing to do with Mexico and Uruguay) Some years ago, NU Image has invaded our country and started making crappy mostly direct-to-video releases. Why here? Because here they pay derisively low fees to the Bulgarian crew and to the Bulgarian actors (most of them distinguished ones) which are, in many ways, better than most of their American colleagues. Personally I am ashamed of that fact. The reason is, of course, the greediness of the Americans involved and their wish to get most, if not all of the profit. Actually it would't be so bad if only the production wasn't so filthy and pale. There hasn't been a good picture shot here for years. At present NU image is being sued here over the very questionably purchasing of our national cinema production centre called Boyana Films. No doubt about it there has been corruption, there has been deceit, there has been a lies in this recent purchase. The Bulgarian cinema is dead. Long live the Bulgarian cinema!",0.05433797091245651,0.7309496998786926
This movie has some of the worst acting that I have ever seen! Some scenes are original such as the nails coming through the floor. This nail trap catches these bad guys. The rest of the movie degrades as you go. I can't believe that this movie is not even in the bottom 100 movies of all time. I also can't believe that there are sequels! The next crap movie that I want to watch is R.O.T.O.R. Could R.O.T.O.R really be much worse than this?<br /><br />,0.5281851887702942,0.7891940474510193
"Creative use of modern and mystical elements: 1956 Cadillac convertible to transport evil stepmother Kathleen Turner (John Waters' ""Serial Mom"") and the 2 twisted sisters; Queen Mab as the faerie godmother; David Warner (Evil in ""Time Bandits"") in redcoat at court; Cinderella (she's a babe) shovelling coal into an insatiable furnace; Cinderella and her prince charming both look like (and act like) rock stars. Isle of Man locations.",0.0008189954678528011,0.8992636203765869
"I do get irritated with modern adaptations of Shakespeare when the director can't make his mind up whether to use the original or to update it. If it's using the original words in an updated setting, that's particularly tricky if set in the 20th or 21st century although it can work OK in period styles, eg the Trevor Nunn Twelfth Night set late Victorian very effectively. It could work with the 30's setting if only there had been far less of the song and dance and far more of Shakespeare's text. Unfortunately, it just ends up being a pretty trivial though very pleasant show. <br /><br />Another problem is Branagh himself. I agree he's far too old to play one of the students but more important, he's such an experienced Shakespearean actor that in spite of all his efforts to be just another student, his strength of acting shows all the time. Of course he should have played the King - no problem in having a mature student King surrounded by younger students. Instead we had a pleasant but unimposing actor for the King, thus an unimposing so-called King with no Kingly attributes. <br /><br />The amount of song and dance, which I found tedious in spite of the nice songs and pleasant enough dancing, unfortunately meant the great Shakespearean dialogue had to be cut down drastically. So the whole thing ends up a trivial and mild confection, and I got very bored, including with the comic turns, and was glad when it ended. Branagh has not done Shakespeare justice in this production.<br /><br />Accolades however to Richard Briers and Geraldine McEwan, absolutely splendid as the older couple.",0.00096938107162714,0.9463431239128113
"The movie is truly poignant, unique and uplifting. The story is universal in that it's a battle between good, evil and the world between. THE MOST IMPORTANT thing is that its rating is wrong, misleading, and a travesty. Blockbuster has it rated as though it were an X rated movie. The truth is is that it is closer to G than PG and should be seen by children who can read the clear and simple sub-titles.",0.004320474807173014,0.9510191679000854
"The film is partly a thriller and partly a public-service announcement when seeing the events through the perspectives of politicians, terrorists and of course victims. In this smart drama lessons are given about contamination and surviving chaos while meantime the backstage look at the way crisis is managed prompts viewers to distrust guardians and to be scared by assailants. The film, originally aired on BBC, gets to arouse effectively doubts on official prepareparedness. Performances are proper, understated though never terrific. The flick is just a beginning, a provocative start leading to a larger discussion but it gets to work in my opinion, giving the right thrills and causing the audience to reason and to ask itself questions.",0.0006687504937872291,0.9570847749710083
